Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G12,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G22,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,G24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H15,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,H24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I8,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I18,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,I24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J11,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J21,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,J24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K14,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,K24,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L17,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,L24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M10,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A01,pos ctrl gfp,Nunc_384_black_glassbottom,M15,125,Actual concentration: 0.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M15,250,Actual concentration: 1.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M20,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,M24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N13,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N23,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,N24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O9,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O16,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O18,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O19,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O20,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O21,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O22,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O23,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,O24,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P8,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P9,750,Actual concentration: 3.00 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P10,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P11,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P12,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P13,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P14,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P15,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P16,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A02,pos ctrl gfp,Nunc_384_black_glassbottom,P17,375,Actual concentration: 1.50 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,G13,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,G14,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,G19,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,G23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,G24,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,H12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,H16,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,H17,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,H22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,I9,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,I10,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,I15,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,I19,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,I20,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J8,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J12,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J13,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J18,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J22,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,J23,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,K11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,K15,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,K16,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,K21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L8,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L9,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L18,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L19,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,L24,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,M11,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,M12,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,M17,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,M21,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,M22,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,N10,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,N14,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,N15,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,N20,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,N24,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,O8,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,O13,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,O17,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,O18,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,O23,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,P10,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,P11,375,Actual concentration: 0.04 nM
Source[1],384PP_AQ_BP,A04,energy buffer,Nunc_384_black_glassbottom,P16,200,Actual concentration: 0.02 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,G15,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,G16,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,G19,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,G20,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H8,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H9,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H12,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H13,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H18,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H19,625,Actual concentration: 0.06 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H22,300,Actual concentration: 0.03 nM
Source[1],384PP_AQ_BP,A06,amino acids,Nunc_384_black_glassbottom,H23,300,Actual concentration: 0.03 nM
