Channel,Gain,Time (sec),Well,AFU,uM,Excitation,Emission,Replicate,GFP Plasmid (nM),RFP Plasmid (nM)
GFP,61,5919,C7,95,0.06262359920896507,488,535,1,0.49,2.2
GFP,61,5919,C8,160,0.1054713249835201,488,535,1,0.98,2.2
GFP,61,5919,C9,438,0.2887277521423863,488,535,1,2.01,2.2
GFP,61,5919,C11,45,0.02966381015161503,488,535,2,0.24,2.2
GFP,61,5919,C12,111,0.07317073170731707,488,535,2,0.49,2.2
GFP,61,5919,C13,222,0.14634146341463414,488,535,2,0.98,2.2
GFP,61,5919,C14,568,0.3744232036914964,488,535,2,2.01,2.2
GFP,61,5919,D6,48,0.03164139749505603,488,535,1,0.24,3.97
GFP,61,5919,D7,85,0.05603164139749506,488,535,1,0.49,3.97
GFP,61,5919,D8,142,0.0936058009228741,488,535,1,0.98,3.97
GFP,61,5919,D9,333,0.21951219512195122,488,535,1,2.01,3.97
GFP,61,5919,D11,49,0.032300593276203035,488,535,2,0.24,3.97
GFP,61,5919,D12,91,0.05998681608437706,488,535,2,0.49,3.97
GFP,61,5919,D13,188,0.12392880685563612,488,535,2,0.98,3.97
GFP,61,5919,D14,375,0.24719841793012526,488,535,2,2.01,3.97
GFP,61,5919,E10,7,0.004614370468029005,488,535,1,0,0
GFP,61,5919,E15,10,0.0065919578114700065,488,535,2,0,0
GFP,61,5919,G1,0,0.0,488,535,3,0.24,0.44
GFP,61,5919,G2,90,0.05932762030323006,488,535,3,0.49,0.44
GFP,61,5919,G3,202,0.13315754779169414,488,535,3,0.98,0.44
GFP,61,5919,G4,452,0.2979564930784443,488,535,3,2.01,0.44
GFP,61,5919,H1,52,0.034278180619644036,488,535,3,0.24,0.88
GFP,61,5919,H2,86,0.05669083717864205,488,535,3,0.49,0.88
GFP,61,5919,H3,208,0.13711272247857614,488,535,3,0.98,0.88
GFP,61,5919,H4,438,0.2887277521423863,488,535,3,2.01,0.88
GFP,61,5919,I1,40,0.026367831245880026,488,535,3,0.24,2.2
GFP,61,5919,I2,94,0.06196440342781806,488,535,3,0.49,2.2
GFP,61,5919,I3,193,0.12722478576137114,488,535,3,0.98,2.2
GFP,61,5919,I4,499,0.3289386947923533,488,535,3,2.01,2.2
GFP,61,5919,J1,61,0.04021094264996704,488,535,3,0.24,3.97
GFP,61,5919,J2,138,0.09096901779828609,488,535,3,0.49,3.97
GFP,61,5919,J3,211,0.13909030982201714,488,535,3,0.98,3.97
GFP,61,5919,J4,542,0.3572841133816744,488,535,3,2.01,3.97
GFP,61,5919,K5,0,0.0,488,535,3,0,0
GFP,61,6279,A6,38,0.025049439683586024,488,535,1,0.24,0.44
GFP,61,6279,A7,119,0.07844429795649308,488,535,1,0.49,0.44
GFP,61,6279,A8,205,0.13513513513513514,488,535,1,0.98,0.44
GFP,61,6279,A9,438,0.2887277521423863,488,535,1,2.01,0.44
GFP,61,6279,A11,30,0.01977587343441002,488,535,2,0.24,0.44
GFP,61,6279,A12,114,0.07514831905075807,488,535,2,0.49,0.44
GFP,61,6279,A13,38,0.025049439683586024,488,535,2,0.98,0.44
GFP,61,6279,A14,9,0.005932762030323006,488,535,2,2.01,0.44
GFP,61,6279,B6,46,0.03032300593276203,488,535,1,0.24,0.88
GFP,61,6279,B7,95,0.06262359920896507,488,535,1,0.49,0.88
GFP,61,6279,B8,242,0.15952537903757416,488,535,1,0.98,0.88
GFP,61,6279,B9,403,0.26565589980224125,488,535,1,2.01,0.88
GFP,61,6279,B11,55,0.03625576796308504,488,535,2,0.24,0.88
GFP,61,6279,B12,91,0.05998681608437706,488,535,2,0.49,0.88
GFP,61,6279,B13,201,0.13249835201054713,488,535,2,0.98,0.88
GFP,61,6279,B14,413,0.2722478576137113,488,535,2,2.01,0.88
GFP,61,6279,C6,47,0.03098220171390903,488,535,1,0.24,2.2
GFP,61,6279,C7,108,0.07119314436387607,488,535,1,0.49,2.2
GFP,61,6279,C8,176,0.11601845748187212,488,535,1,0.98,2.2
GFP,61,6279,C9,490,0.3230059327620303,488,535,1,2.01,2.2
GFP,61,6279,C11,60,0.03955174686882004,488,535,2,0.24,2.2
GFP,61,6279,C12,111,0.07317073170731707,488,535,2,0.49,2.2
GFP,61,6279,C13,229,0.15095583388266315,488,535,2,0.98,2.2
GFP,61,6279,C14,589,0.3882663150955834,488,535,2,2.01,2.2
GFP,61,6279,D6,42,0.027686222808174028,488,535,1,0.24,3.97
GFP,61,6279,D7,106,0.06987475280158208,488,535,1,0.49,3.97
GFP,61,6279,D8,162,0.10678971654581411,488,535,1,0.98,3.97
GFP,61,6279,D9,349,0.23005932762030323,488,535,1,2.01,3.97
GFP,61,6279,D11,54,0.035596572181938034,488,535,2,0.24,3.97
GFP,61,6279,D12,104,0.06855636123928807,488,535,2,0.49,3.97
GFP,61,6279,D13,181,0.11931443638760712,488,535,2,0.98,3.97
GFP,61,6279,D14,420,0.27686222808174027,488,535,2,2.01,3.97
GFP,61,6279,E10,4,0.0026367831245880024,488,535,1,0,0
GFP,61,6279,E15,4,0.0026367831245880024,488,535,2,0,0
GFP,61,6279,G1,0,0.0,488,535,3,0.24,0.44
GFP,61,6279,G2,106,0.06987475280158208,488,535,3,0.49,0.44
GFP,61,6279,G3,207,0.13645352669742913,488,535,3,0.98,0.44
GFP,61,6279,G4,497,0.3276203032300593,488,535,3,2.01,0.44
GFP,61,6279,H1,46,0.03032300593276203,488,535,3,0.24,0.88
GFP,61,6279,H2,103,0.06789716545814106,488,535,3,0.49,0.88
GFP,61,6279,H3,231,0.15227422544495714,488,535,3,0.98,0.88
GFP,61,6279,H4,476,0.3137771918259723,488,535,3,2.01,0.88
GFP,61,6279,I1,52,0.034278180619644036,488,535,3,0.24,2.2
GFP,61,6279,I2,111,0.07317073170731707,488,535,3,0.49,2.2
GFP,61,6279,I3,202,0.13315754779169414,488,535,3,0.98,2.2
GFP,61,6279,I4,544,0.35860250494396834,488,535,3,2.01,2.2
GFP,61,6279,J1,54,0.035596572181938034,488,535,3,0.24,3.97
GFP,61,6279,J2,136,0.08965062623599208,488,535,3,0.49,3.97
GFP,61,6279,J3,205,0.13513513513513514,488,535,3,0.98,3.97
GFP,61,6279,J4,573,0.37771918259723136,488,535,3,2.01,3.97
GFP,61,6279,K5,0,0.0,488,535,3,0,0
GFP,61,6639,A6,32,0.02109426499670402,488,535,1,0.24,0.44
GFP,61,6639,A7,136,0.08965062623599208,488,535,1,0.49,0.44
GFP,61,6639,A8,190,0.12524719841793014,488,535,1,0.98,0.44
GFP,61,6639,A9,474,0.31245880026367834,488,535,1,2.01,0.44
GFP,61,6639,A11,62,0.04087013843111404,488,535,2,0.24,0.44
GFP,61,6639,A12,120,0.07910349373764008,488,535,2,0.49,0.44
GFP,61,6639,A13,35,0.023071852340145024,488,535,2,0.98,0.44
GFP,61,6639,A14,10,0.0065919578114700065,488,535,2,2.01,0.44
GFP,61,6639,B6,42,0.027686222808174028,488,535,1,0.24,0.88
GFP,61,6639,B7,111,0.07317073170731707,488,535,1,0.49,0.88
GFP,61,6639,B8,247,0.16282135794330915,488,535,1,0.98,0.88
GFP,61,6639,B9,420,0.27686222808174027,488,535,1,2.01,0.88
GFP,61,6639,B11,59,0.03889255108767304,488,535,2,0.24,0.88
GFP,61,6639,B12,87,0.057350032959789056,488,535,2,0.49,0.88
GFP,61,6639,B13,225,0.14831905075807514,488,535,2,0.98,0.88
GFP,61,6639,B14,428,0.2821357943309163,488,535,2,2.01,0.88
GFP,61,6639,C6,45,0.02966381015161503,488,535,1,0.24,2.2
GFP,61,6639,C7,94,0.06196440342781806,488,535,1,0.49,2.2
GFP,61,6639,C8,186,0.12261041529334213,488,535,1,0.98,2.2
GFP,61,6639,C9,497,0.3276203032300593,488,535,1,2.01,2.2
GFP,61,6639,C11,66,0.043506921555702044,488,535,2,0.24,2.2
GFP,61,6639,C12,110,0.07251153592617007,488,535,2,0.49,2.2
GFP,61,6639,C13,240,0.15820698747528017,488,535,2,0.98,2.2
GFP,61,6639,C14,614,0.4047462096242584,488,535,2,2.01,2.2
GFP,61,6639,D6,48,0.03164139749505603,488,535,1,0.24,3.97
GFP,61,6639,D7,98,0.06460118655240607,488,535,1,0.49,3.97
GFP,61,6639,D8,156,0.10283454185893211,488,535,1,0.98,3.97
GFP,61,6639,D9,374,0.24653922214897825,488,535,1,2.01,3.97
GFP,61,6639,D11,51,0.03361898483849703,488,535,2,0.24,3.97
GFP,61,6639,D12,103,0.06789716545814106,488,535,2,0.49,3.97
GFP,61,6639,D13,195,0.12854317732366513,488,535,2,0.98,3.97
GFP,61,6639,D14,444,0.2926829268292683,488,535,2,2.01,3.97
GFP,61,6639,E10,5,0.0032959789057350032,488,535,1,0,0
GFP,61,6639,E15,8,0.005273566249176005,488,535,2,0,0
GFP,61,6639,G1,7,0.004614370468029005,488,535,3,0.24,0.44
GFP,61,6639,G2,109,0.07185234014502308,488,535,3,0.49,0.44
GFP,61,6639,G3,231,0.15227422544495714,488,535,3,0.98,0.44
GFP,61,6639,G4,512,0.3375082399472643,488,535,3,2.01,0.44
GFP,61,6639,H1,53,0.03493737640079104,488,535,3,0.24,0.88
GFP,61,6639,H2,98,0.06460118655240607,488,535,3,0.49,0.88
GFP,61,6639,H3,228,0.15029663810151614,488,535,3,0.98,0.88
GFP,61,6639,H4,498,0.32827949901120634,488,535,3,2.01,0.88
GFP,61,6639,I1,48,0.03164139749505603,488,535,3,0.24,2.2
GFP,61,6639,I2,107,0.07053394858272907,488,535,3,0.49,2.2
GFP,61,6639,I3,210,0.13843111404087013,488,535,3,0.98,2.2
GFP,61,6639,I4,565,0.3724456163480554,488,535,3,2.01,2.2
GFP,61,6639,J1,65,0.04284772577455504,488,535,3,0.24,3.97
GFP,61,6639,J2,139,0.09162821357943308,488,535,3,0.49,3.97
GFP,61,6639,J3,205,0.13513513513513514,488,535,3,0.98,3.97
GFP,61,6639,J4,600,0.39551746868820037,488,535,3,2.01,3.97
GFP,61,6639,K5,0,0.0,488,535,3,0,0
GFP,61,6999,A6,44,0.02900461437046803,488,535,1,0.24,0.44
GFP,61,6999,A7,138,0.09096901779828609,488,535,1,0.49,0.44
GFP,61,6999,A8,221,0.14568226763348716,488,535,1,0.98,0.44
GFP,61,6999,A9,478,0.3150955833882663,488,535,1,2.01,0.44
GFP,61,6999,A11,62,0.04087013843111404,488,535,2,0.24,0.44
GFP,61,6999,A12,122,0.08042188529993408,488,535,2,0.49,0.44
GFP,61,6999,A13,27,0.017798286090969017,488,535,2,0.98,0.44
GFP,61,6999,A14,12,0.007910349373764008,488,535,2,2.01,0.44
GFP,61,6999,B6,53,0.03493737640079104,488,535,1,0.24,0.88
GFP,61,6999,B7,119,0.07844429795649308,488,535,1,0.49,0.88
GFP,61,6999,B8,259,0.17073170731707318,488,535,1,0.98,0.88
GFP,61,6999,B9,451,0.2972972972972973,488,535,1,2.01,0.88
GFP,61,6999,B11,46,0.03032300593276203,488,535,2,0.24,0.88
GFP,61,6999,B12,109,0.07185234014502308,488,535,2,0.49,0.88
GFP,61,6999,B13,228,0.15029663810151614,488,535,2,0.98,0.88
GFP,61,6999,B14,462,0.3045484508899143,488,535,2,2.01,0.88
GFP,61,6999,C6,53,0.03493737640079104,488,535,1,0.24,2.2
GFP,61,6999,C7,111,0.07317073170731707,488,535,1,0.49,2.2
GFP,61,6999,C8,190,0.12524719841793014,488,535,1,0.98,2.2
GFP,61,6999,C9,531,0.35003295978905735,488,535,1,2.01,2.2
GFP,61,6999,C11,59,0.03889255108767304,488,535,2,0.24,2.2
GFP,61,6999,C12,133,0.08767303889255108,488,535,2,0.49,2.2
GFP,61,6999,C13,245,0.16150296638101516,488,535,2,0.98,2.2
GFP,61,6999,C14,660,0.43506921555702044,488,535,2,2.01,2.2
GFP,61,6999,D6,43,0.028345418589321027,488,535,1,0.24,3.97
GFP,61,6999,D7,103,0.06789716545814106,488,535,1,0.49,3.97
GFP,61,6999,D8,181,0.11931443638760712,488,535,1,0.98,3.97
GFP,61,6999,D9,401,0.2643375082399473,488,535,1,2.01,3.97
GFP,61,6999,D11,55,0.03625576796308504,488,535,2,0.24,3.97
GFP,61,6999,D12,103,0.06789716545814106,488,535,2,0.49,3.97
GFP,61,6999,D13,214,0.14106789716545814,488,535,2,0.98,3.97
GFP,61,6999,D14,461,0.3038892551087673,488,535,2,2.01,3.97
GFP,61,6999,E10,1,0.0006591957811470006,488,535,1,0,0
GFP,61,6999,E15,10,0.0065919578114700065,488,535,2,0,0
GFP,61,6999,G1,0,0.0,488,535,3,0.24,0.44
GFP,61,6999,G2,111,0.07317073170731707,488,535,3,0.49,0.44
GFP,61,6999,G3,226,0.14897824653922215,488,535,3,0.98,0.44
GFP,61,6999,G4,543,0.35794330916282135,488,535,3,2.01,0.44
GFP,61,6999,H1,58,0.03823335530652604,488,535,3,0.24,0.88
GFP,61,6999,H2,112,0.07382992748846408,488,535,3,0.49,0.88
GFP,61,6999,H3,255,0.16809492419248517,488,535,3,0.98,0.88
GFP,61,6999,H4,541,0.35662491760052734,488,535,3,2.01,0.88
GFP,61,6999,I1,48,0.03164139749505603,488,535,3,0.24,2.2
GFP,61,6999,I2,126,0.08305866842452209,488,535,3,0.49,2.2
GFP,61,6999,I3,230,0.15161502966381016,488,535,3,0.98,2.2
GFP,61,6999,I4,571,0.3764007910349374,488,535,3,2.01,2.2
GFP,61,6999,J1,79,0.05207646671061305,488,535,3,0.24,3.97
GFP,61,6999,J2,145,0.0955833882663151,488,535,3,0.49,3.97
GFP,61,6999,J3,236,0.15557020435069216,488,535,3,0.98,3.97
GFP,61,6999,J4,656,0.43243243243243246,488,535,3,2.01,3.97
GFP,61,6999,K5,0,0.0,488,535,3,0,0
GFP,61,7359,A6,46,0.03032300593276203,488,535,1,0.24,0.44
GFP,61,7359,A7,142,0.0936058009228741,488,535,1,0.49,0.44
GFP,61,7359,A8,224,0.14765985497692816,488,535,1,0.98,0.44
GFP,61,7359,A9,507,0.33421226104152935,488,535,1,2.01,0.44
GFP,61,7359,A11,59,0.03889255108767304,488,535,2,0.24,0.44
GFP,61,7359,A12,128,0.08437705998681608,488,535,2,0.49,0.44
GFP,61,7359,A13,46,0.03032300593276203,488,535,2,0.98,0.44
GFP,61,7359,A14,0,0.0,488,535,2,2.01,0.44
GFP,61,7359,B6,53,0.03493737640079104,488,535,1,0.24,0.88
GFP,61,7359,B7,119,0.07844429795649308,488,535,1,0.49,0.88
GFP,61,7359,B8,268,0.17666446934739619,488,535,1,0.98,0.88
GFP,61,7359,B9,469,0.3091628213579433,488,535,1,2.01,0.88
GFP,61,7359,B11,64,0.04218852999340804,488,535,2,0.24,0.88
GFP,61,7359,B12,97,0.06394199077125906,488,535,2,0.49,0.88
GFP,61,7359,B13,241,0.15886618325642715,488,535,2,0.98,0.88
GFP,61,7359,B14,464,0.3058668424522083,488,535,2,2.01,0.88
GFP,61,7359,C6,53,0.03493737640079104,488,535,1,0.24,2.2
GFP,61,7359,C7,112,0.07382992748846408,488,535,1,0.49,2.2
GFP,61,7359,C8,216,0.14238628872775214,488,535,1,0.98,2.2
GFP,61,7359,C9,550,0.36255767963085034,488,535,1,2.01,2.2
GFP,61,7359,C11,62,0.04087013843111404,488,535,2,0.24,2.2
GFP,61,7359,C12,126,0.08305866842452209,488,535,2,0.49,2.2
GFP,61,7359,C13,258,0.17007251153592617,488,535,2,0.98,2.2
GFP,61,7359,C14,687,0.45286750164798945,488,535,2,2.01,2.2
GFP,61,7359,D6,39,0.025708635464733027,488,535,1,0.24,3.97
GFP,61,7359,D7,109,0.07185234014502308,488,535,1,0.49,3.97
GFP,61,7359,D8,189,0.12458800263678313,488,535,1,0.98,3.97
GFP,61,7359,D9,408,0.26895187870797627,488,535,1,2.01,3.97
GFP,61,7359,D11,50,0.03295978905735003,488,535,2,0.24,3.97
GFP,61,7359,D12,115,0.07580751483190508,488,535,2,0.49,3.97
GFP,61,7359,D13,214,0.14106789716545814,488,535,2,0.98,3.97
GFP,61,7359,D14,477,0.31443638760711934,488,535,2,2.01,3.97
GFP,61,7359,E10,3,0.001977587343441002,488,535,1,0,0
GFP,61,7359,E15,7,0.004614370468029005,488,535,2,0,0
GFP,61,7359,G1,10,0.0065919578114700065,488,535,3,0.24,0.44
GFP,61,7359,G2,130,0.08569545154911008,488,535,3,0.49,0.44
GFP,61,7359,G3,236,0.15557020435069216,488,535,3,0.98,0.44
GFP,61,7359,G4,576,0.37969676994067236,488,535,3,2.01,0.44
GFP,61,7359,H1,55,0.03625576796308504,488,535,3,0.24,0.88
GFP,61,7359,H2,122,0.08042188529993408,488,535,3,0.49,0.88
GFP,61,7359,H3,266,0.17534607778510217,488,535,3,0.98,0.88
GFP,61,7359,H4,557,0.3671720500988794,488,535,3,2.01,0.88
GFP,61,7359,I1,63,0.04152933421226104,488,535,3,0.24,2.2
GFP,61,7359,I2,108,0.07119314436387607,488,535,3,0.49,2.2
GFP,61,7359,I3,231,0.15227422544495714,488,535,3,0.98,2.2
GFP,61,7359,I4,607,0.4001318391562294,488,535,3,2.01,2.2
GFP,61,7359,J1,72,0.047462096242584045,488,535,3,0.24,3.97
GFP,61,7359,J2,136,0.08965062623599208,488,535,3,0.49,3.97
GFP,61,7359,J3,255,0.16809492419248517,488,535,3,0.98,3.97
GFP,61,7359,J4,688,0.4535266974291364,488,535,3,2.01,3.97
GFP,61,7359,K5,16,0.01054713249835201,488,535,3,0,0
GFP,61,7719,A6,50,0.03295978905735003,488,535,1,0.24,0.44
GFP,61,7719,A7,154,0.1015161502966381,488,535,1,0.49,0.44
GFP,61,7719,A8,227,0.14963744232036916,488,535,1,0.98,0.44
GFP,61,7719,A9,544,0.35860250494396834,488,535,1,2.01,0.44
GFP,61,7719,A11,62,0.04087013843111404,488,535,2,0.24,0.44
GFP,61,7719,A12,156,0.10283454185893211,488,535,2,0.49,0.44
GFP,61,7719,A13,57,0.037574159525379035,488,535,2,0.98,0.44
GFP,61,7719,A14,10,0.0065919578114700065,488,535,2,2.01,0.44
GFP,61,7719,B6,55,0.03625576796308504,488,535,1,0.24,0.88
GFP,61,7719,B7,113,0.07448912326961107,488,535,1,0.49,0.88
GFP,61,7719,B8,275,0.18127883981542517,488,535,1,0.98,0.88
GFP,61,7719,B9,493,0.3249835201054713,488,535,1,2.01,0.88
GFP,61,7719,B11,47,0.03098220171390903,488,535,2,0.24,0.88
GFP,61,7719,B12,125,0.08239947264337508,488,535,2,0.49,0.88
GFP,61,7719,B13,257,0.16941331575477916,488,535,2,0.98,0.88
GFP,61,7719,B14,495,0.32630191166776534,488,535,2,2.01,0.88
GFP,61,7719,C6,55,0.03625576796308504,488,535,1,0.24,2.2
GFP,61,7719,C7,122,0.08042188529993408,488,535,1,0.49,2.2
GFP,61,7719,C8,199,0.13117996044825314,488,535,1,0.98,2.2
GFP,61,7719,C9,593,0.3909030982201714,488,535,1,2.01,2.2
GFP,61,7719,C11,60,0.03955174686882004,488,535,2,0.24,2.2
GFP,61,7719,C12,134,0.08833223467369809,488,535,2,0.49,2.2
GFP,61,7719,C13,277,0.1825972313777192,488,535,2,0.98,2.2
GFP,61,7719,C14,728,0.4798945286750165,488,535,2,2.01,2.2
GFP,61,7719,D6,63,0.04152933421226104,488,535,1,0.24,3.97
GFP,61,7719,D7,108,0.07119314436387607,488,535,1,0.49,3.97
GFP,61,7719,D8,171,0.11272247857613711,488,535,1,0.98,3.97
GFP,61,7719,D9,436,0.2874093605800923,488,535,1,2.01,3.97
GFP,61,7719,D11,45,0.02966381015161503,488,535,2,0.24,3.97
GFP,61,7719,D12,115,0.07580751483190508,488,535,2,0.49,3.97
GFP,61,7719,D13,218,0.14370468029004616,488,535,2,0.98,3.97
GFP,61,7719,D14,501,0.33025708635464734,488,535,2,2.01,3.97
GFP,61,7719,E10,14,0.00922874093605801,488,535,1,0,0
GFP,61,7719,E15,0,0.0,488,535,2,0,0
GFP,61,7719,G1,1,0.0006591957811470006,488,535,3,0.24,0.44
GFP,61,7719,G2,103,0.06789716545814106,488,535,3,0.49,0.44
GFP,61,7719,G3,237,0.15622940013183917,488,535,3,0.98,0.44
GFP,61,7719,G4,588,0.38760711931443637,488,535,3,2.01,0.44
GFP,61,7719,H1,65,0.04284772577455504,488,535,3,0.24,0.88
GFP,61,7719,H2,126,0.08305866842452209,488,535,3,0.49,0.88
GFP,61,7719,H3,265,0.17468688200395519,488,535,3,0.98,0.88
GFP,61,7719,H4,579,0.38167435728411336,488,535,3,2.01,0.88
GFP,61,7719,I1,72,0.047462096242584045,488,535,3,0.24,2.2
GFP,61,7719,I2,124,0.08174027686222808,488,535,3,0.49,2.2
GFP,61,7719,I3,237,0.15622940013183917,488,535,3,0.98,2.2
GFP,61,7719,I4,638,0.4205669083717864,488,535,3,2.01,2.2
GFP,61,7719,J1,74,0.04878048780487805,488,535,3,0.24,3.97
GFP,61,7719,J2,139,0.09162821357943308,488,535,3,0.49,3.97
GFP,61,7719,J3,242,0.15952537903757416,488,535,3,0.98,3.97
GFP,61,7719,J4,724,0.4772577455504285,488,535,3,2.01,3.97
GFP,61,7719,K5,1,0.0006591957811470006,488,535,3,0,0
GFP,61,8079,A6,68,0.04482531311799604,488,535,1,0.24,0.44
GFP,61,8079,A7,159,0.10481212920237311,488,535,1,0.49,0.44
GFP,61,8079,A8,244,0.16084377059986815,488,535,1,0.98,0.44
GFP,61,8079,A9,559,0.3684904416611734,488,535,1,2.01,0.44
GFP,61,8079,A11,74,0.04878048780487805,488,535,2,0.24,0.44
GFP,61,8079,A12,140,0.0922874093605801,488,535,2,0.49,0.44
GFP,61,8079,A13,55,0.03625576796308504,488,535,2,0.98,0.44
GFP,61,8079,A14,2,0.0013183915622940012,488,535,2,2.01,0.44
GFP,61,8079,B6,49,0.032300593276203035,488,535,1,0.24,0.88
GFP,61,8079,B7,132,0.08701384311140409,488,535,1,0.49,0.88
GFP,61,8079,B8,308,0.2030323005932762,488,535,1,0.98,0.88
GFP,61,8079,B9,510,0.33618984838497035,488,535,1,2.01,0.88
GFP,61,8079,B11,66,0.043506921555702044,488,535,2,0.24,0.88
GFP,61,8079,B12,134,0.08833223467369809,488,535,2,0.49,0.88
GFP,61,8079,B13,267,0.17600527356624918,488,535,2,0.98,0.88
GFP,61,8079,B14,535,0.35266974291364533,488,535,2,2.01,0.88
GFP,61,8079,C6,67,0.044166117336849046,488,535,1,0.24,2.2
GFP,61,8079,C7,122,0.08042188529993408,488,535,1,0.49,2.2
GFP,61,8079,C8,231,0.15227422544495714,488,535,1,0.98,2.2
GFP,61,8079,C9,590,0.3889255108767304,488,535,1,2.01,2.2
GFP,61,8079,C11,77,0.05075807514831905,488,535,2,0.24,2.2
GFP,61,8079,C12,141,0.09294660514172709,488,535,2,0.49,2.2
GFP,61,8079,C13,287,0.1891891891891892,488,535,2,0.98,2.2
GFP,61,8079,C14,755,0.4976928147659855,488,535,2,2.01,2.2
GFP,61,8079,D6,43,0.028345418589321027,488,535,1,0.24,3.97
GFP,61,8079,D7,112,0.07382992748846408,488,535,1,0.49,3.97
GFP,61,8079,D8,195,0.12854317732366513,488,535,1,0.98,3.97
GFP,61,8079,D9,467,0.3078444297956493,488,535,1,2.01,3.97
GFP,61,8079,D11,75,0.049439683586025046,488,535,2,0.24,3.97
GFP,61,8079,D12,128,0.08437705998681608,488,535,2,0.49,3.97
GFP,61,8079,D13,256,0.16875411997363216,488,535,2,0.98,3.97
GFP,61,8079,D14,537,0.35398813447593935,488,535,2,2.01,3.97
GFP,61,8079,E10,0,0.0,488,535,1,0,0
GFP,61,8079,E15,12,0.007910349373764008,488,535,2,0,0
GFP,61,8079,G1,15,0.00988793671720501,488,535,3,0.24,0.44
GFP,61,8079,G2,124,0.08174027686222808,488,535,3,0.49,0.44
GFP,61,8079,G3,269,0.17732366512854317,488,535,3,0.98,0.44
GFP,61,8079,G4,620,0.4087013843111404,488,535,3,2.01,0.44
GFP,61,8079,H1,53,0.03493737640079104,488,535,3,0.24,0.88
GFP,61,8079,H2,121,0.07976268951878708,488,535,3,0.49,0.88
GFP,61,8079,H3,286,0.1885299934080422,488,535,3,0.98,0.88
GFP,61,8079,H4,611,0.4027686222808174,488,535,3,2.01,0.88
GFP,61,8079,I1,67,0.044166117336849046,488,535,3,0.24,2.2
GFP,61,8079,I2,114,0.07514831905075807,488,535,3,0.49,2.2
GFP,61,8079,I3,248,0.16348055372445616,488,535,3,0.98,2.2
GFP,61,8079,I4,662,0.43638760711931446,488,535,3,2.01,2.2
GFP,61,8079,J1,78,0.051417270929466054,488,535,3,0.24,3.97
GFP,61,8079,J2,178,0.11733684904416612,488,535,3,0.49,3.97
GFP,61,8079,J3,263,0.17336849044166117,488,535,3,0.98,3.97
GFP,61,8079,J4,761,0.5016479894528675,488,535,3,2.01,3.97
GFP,61,8079,K5,5,0.0032959789057350032,488,535,3,0,0
GFP,61,8439,A6,63,0.04152933421226104,488,535,1,0.24,0.44
GFP,61,8439,A7,167,0.11008569545154911,488,535,1,0.49,0.44
GFP,61,8439,A8,254,0.16743572841133816,488,535,1,0.98,0.44
GFP,61,8439,A9,590,0.3889255108767304,488,535,1,2.01,0.44
GFP,61,8439,A11,66,0.043506921555702044,488,535,2,0.24,0.44
GFP,61,8439,A12,143,0.0942649967040211,488,535,2,0.49,0.44
GFP,61,8439,A13,45,0.02966381015161503,488,535,2,0.98,0.44
GFP,61,8439,A14,16,0.01054713249835201,488,535,2,2.01,0.44
GFP,61,8439,B6,65,0.04284772577455504,488,535,1,0.24,0.88
GFP,61,8439,B7,124,0.08174027686222808,488,535,1,0.49,0.88
GFP,61,8439,B8,297,0.19578114700065918,488,535,1,0.98,0.88
GFP,61,8439,B9,537,0.35398813447593935,488,535,1,2.01,0.88
GFP,61,8439,B11,82,0.05405405405405406,488,535,2,0.24,0.88
GFP,61,8439,B12,121,0.07976268951878708,488,535,2,0.49,0.88
GFP,61,8439,B13,278,0.18325642715886617,488,535,2,0.98,0.88
GFP,61,8439,B14,558,0.36783124588002636,488,535,2,2.01,0.88
GFP,61,8439,C6,68,0.04482531311799604,488,535,1,0.24,2.2
GFP,61,8439,C7,120,0.07910349373764008,488,535,1,0.49,2.2
GFP,61,8439,C8,234,0.15425181278839814,488,535,1,0.98,2.2
GFP,61,8439,C9,652,0.4297956493078444,488,535,1,2.01,2.2
GFP,61,8439,C11,79,0.05207646671061305,488,535,2,0.24,2.2
GFP,61,8439,C12,143,0.0942649967040211,488,535,2,0.49,2.2
GFP,61,8439,C13,299,0.1970995385629532,488,535,2,0.98,2.2
GFP,61,8439,C14,799,0.5266974291364536,488,535,2,2.01,2.2
GFP,61,8439,D6,63,0.04152933421226104,488,535,1,0.24,3.97
GFP,61,8439,D7,138,0.09096901779828609,488,535,1,0.49,3.97
GFP,61,8439,D8,195,0.12854317732366513,488,535,1,0.98,3.97
GFP,61,8439,D9,466,0.3071852340145023,488,535,1,2.01,3.97
GFP,61,8439,D11,58,0.03823335530652604,488,535,2,0.24,3.97
GFP,61,8439,D12,119,0.07844429795649308,488,535,2,0.49,3.97
GFP,61,8439,D13,252,0.16611733684904417,488,535,2,0.98,3.97
GFP,61,8439,D14,559,0.3684904416611734,488,535,2,2.01,3.97
GFP,61,8439,E10,0,0.0,488,535,1,0,0
GFP,61,8439,E15,17,0.01120632827949901,488,535,2,0,0
GFP,61,8439,G1,10,0.0065919578114700065,488,535,3,0.24,0.44
GFP,61,8439,G2,122,0.08042188529993408,488,535,3,0.49,0.44
GFP,61,8439,G3,281,0.1852340145023072,488,535,3,0.98,0.44
GFP,61,8439,G4,661,0.4357284113381674,488,535,3,2.01,0.44
GFP,61,8439,H1,56,0.03691496374423204,488,535,3,0.24,0.88
GFP,61,8439,H2,127,0.08371786420566908,488,535,3,0.49,0.88
